create_date,name,sex,review,rate,market
2025-11-25,Анна,женский,"Достоинства: 1. Натуральный состав. 2. Приятный аромат. 3. Хорошо очищает овощи и фрукты. 4. Не сушит руки.
Недостатки: Меньшая пена.
Комментарий: Хотя это и гель для мытья посуды, он хорошо справляется с мытьем овощей и фруктов, но для посуды с сильными загрязнениями не подходит. Пенится меньше, чем привычные средства. Мне не понравилось, что упаковка без дозатора, это не всегда удобно.",5.0,Я.Маркет
2026-04-11,razor,неизвестно,"Достоинства: хорошо отмывает
Комментарий: на удивление хорошее средство, и расход небольшой. не хуже 5 литровых фейри, которые были раньше, именно раньше, сейчас даже сравнивать смысла нет - там мусор. спасибо, короче",5.0,Я.Маркет
2025-09-10,Глория,женский,"Достоинства: Смывает жир,чисто отмывает посуду
Недостатки: Хорошо было бы ,если эта линейка была еще и антибактериальной
Комментарий: Запах оригинальный,мне нравится. Вообще, горжусь что Синергетик является отечественной кампанией, настолько у нее качественная продукция, и,что для меня имеет большое значение,продукция с хорошим запахом. И,да, я знаю,что компоненты закупаются за рубежом. Но компания российская",5.0,Я.Маркет
2025-11-24,Имя,женский,"Достоинства: Хорошо пенится, приятный запах
Недостатки: Не нашла недостатков, все ок
Комментарий: Купила в январе 24 г, присоединили через трубочку и вывели краник-дозатор рядом с мойкой. Очень удобно и хватает на долго, до сих пор еще половину только использовали. Но это зависит от кол-ва посуды, у нас очень мало что моется руками, в основном посудомойка, поэтому и расход не большой.",5.0,Я.Маркет
2026-03-12,Имя,женский,"Достоинства: Отличное средство для мытья посуды
Недостатки: Не выявлено
Комментарий: Пользуюсь товарами линейки Synegretic несколько лет. Сначала покупала средства Synegretic для использования на даче (с целью не навредить бактериям в септике). С покупкой 5-литровой канистры перешла на использование геля в квартире. Густой, отлично моет. Рекомендую!",5.0,Я.Маркет
2026-04-08,Михаил,мужской,"Достоинства: Ну что тут сказать, Sinergetic всегда на высоком уровне долгие годы, пользуюсь и готов продолжать. Доставка своевременная, спасибо.
Недостатки: Нет претензий.
Комментарий: Берегите природу-пользуйтесь Sinergetic!!!",5.0,Я.Маркет
2026-03-27,Татьяна,женский,"Достоинства: Аромат. Посуду моет.
Недостатки: Не почувствовала смягчения особо из-за алоэ, может, дело в воде, сушит.
Комментарий: Не плохое средство для мытья посуды. На счёт смягчения рук не знаю, лучше потом кремом помазать их.",5.0,Я.Маркет
2026-02-05,Татьяна,женский,"Достоинства: Товары Synergetic гели для стирки белья, для мытья посуды, для душа, шампуни беру постоянно. Отличное качество, приятный, ненавязчивый аромат, а гель для мытья посуды Алоэ вера ,что весьма немаловажно вообще не имеет запах. Очень довольна, рекомендую для покупок
Недостатки: Пока не заметила
Комментарий: Пользуюсь линией Sinergetic уже не один год",5.0,Я.Маркет
2025-12-06,Имя,женский,"Достоинства: Заказ привезли полностью обернутым в пленку несколько слоев , заказала специально 5 литров , так как дешевле и надолго хватит , выгода получилась отличная , Промокод и скидка сделали свое дело , если посчитать то в магазине купить 0,5 и 1 литр будет дорого , а здесь колоссальная выгода . Так что рекомендую к покупке на сто %
Комментарий: Рекомендую 💯 %",5.0,Я.Маркет
2026-01-20,Фил,мужской,"Достоинства: Аромат ненавязчивый совсем. Нежное средство для рук. С жиром справляется на отлично
Недостатки: Недостатков не обнаружил
Комментарий: Большая упаковка. Хватает на долгое время. Можно доливать в ёмкость поменьше для удобства использования",5.0,Я.Маркет
2025-09-11,Mar5000,неизвестно,"Достоинства: это мой любимый бренд, купила по акции
Недостатки: цена растёт неоправданно, хорошо, что существуют акции
Комментарий: ещё не пользовались гелем именно из этой покупки, т. к. предыдущего за 8 месяцев ушло пока 1/2 канистры 5л; пользуемся активно, моем руки порой и брали на дачу",5.0,Я.Маркет
2025-12-21,Элен.,неизвестно,"Достоинства: Очень хороший гель для мытья посуды с приятным запахом.
Недостатки: Для меня нет таких .Давно пользуюсь этими средствами .
Комментарий: Приятный аромат ,мыть посуду одно удовольствие ,не сушит кожу рук ! Отличное качество ,как всегда ! Спасибо ❤️",5.0,Я.Маркет
2026-06-19,Максим,мужской,"Достоинства: густой, хорошо пенится, легко смывает жир с посуды и рук, мягкий запах апельсина
Недостатки: не выявил
Комментарий: рекомендую, буду дальше использовать. отличное средство для мытья посуды",5.0,Я.Маркет
2026-05-07,Оксана,женский,"Комментарий: С фирмой Synergetic знакома давно,этим гелем начала пользоваться с рождения ребёнка, меня он полностью устраивает!Бутылочки хорошо отмывает не только после смеси,но и каши, мыльной пены оптимальное количество, вымывается быстро,не имеет запаха, что очень радует, для меня это лучший гель для детской посуды,сосок и бутылочек,покупаю только его!Цена за 0,5 бывает кусается и доходит до 180₽,но в период акции закупаюсь по 140₽.1 бутылочки хватает на 1 месяц-1,5 месяца,густой,но смотря как пользоваться, буду покупать ещё!",5.0,Я.Маркет
2026-05-02,Галина,женский,"Достоинства: Аромат не навязчивый ,приятный запах ,не резкий
Недостатки: нет
Комментарий: Гель хороший ,густой ,пенится отлично ,разводов на посуде не оставляет, запах не резкий ,использую для мытья детской посуды.",5.0,Я.Маркет
2026-03-15,Владимир,мужской,"Достоинства: Цена, упаковка, товар и экономия
Недостатки: Недостатков не выявил при эксплуатации, всё отмывается приятным запахом
Комментарий: Хорошее средство для посуды, запах приятный ,плюс ещё экономия средство....рекомендую",5.0,Я.Маркет
2026-01-26,Альберт,мужской,"Достоинства: Берем уже не в первый раз. Замечательное моющее средство, без посторонних химозных запахов. С рождением ребенка перешли всей семьей на это средство. В канистре получается довольно выгодно. Рекомендуем!
Недостатки: Не выявлены, всё устраивает.
Комментарий: Спасибо продавцу! Упаковка всегда целая без повреждений. Завернуто щедро в стрейтч пленку.",5.0,Я.Маркет
2025-09-07,Римма,женский,"Достоинства: Лучший!!
Недостатки: Нет
Комментарий: Пользуюсь этим гелем ,лет 8 и ни разу не пожалела!!Пена смывается легко,после не оставляет ни каких запахов!Мою детскую посуду,игрушки,фрукты!!Вообщем и на самом деле универсальный гель!!Спасибо фирме Сенергетик, за такой хороший товар!!",5.0,Я.Маркет
2026-06-19,Роза,женский,"Достоинства: Берём не в первый раз,все очень нравится.
Недостатки: Очень быстро заканчивается, а если серьёзно их просто нет.
Комментарий: Рекомендую продавца. Гель просто супер, достаточно капли все прекрасно отмывает. В этот раз взяли по больше объём. Надеемся на долго хватит.А какой приятный запах. Все супер.",5.0,Я.Маркет
2026-06-19,Ильдар,мужской,"Доставка согласно заявленного, пломба не вскрыта, конистра не битая, запах идеален, советую, да и цена привлекательна.",5.0,Ozon
2026-06-18,Александр,мужской,норм берём не первый раз,5.0,Ozon
2026-06-17,Денис,мужской,"Отличное средство для мытья посуды, хорошо отмывает, приятно пахнет, со своими функциями справляется полностью. Пятилитровой канистры хватает надолго, плюс не переплачивать за дополнительную тару, покупаю в таком формате этого производителя уже не в первый раз - всегда всë хорошо",5.0,Ozon
2026-06-16,Любовь,женский,Супер.,5.0,Ozon
2026-06-16,Бусыгина,женский,Пришел во время. Густое средство,5.0,Ozon
2026-06-16,Александр,мужской,все отлично,5.0,Ozon
2026-06-16,Оксана,женский,Отлично моет и пенится,5.0,Ozon
2026-06-15,Марина,женский,"гель густой,запах приятный,отмывает хорошо 👍",5.0,Ozon
2026-06-15,Ангелина,женский,Хороший аромат!,5.0,Ozon
2026-06-13,Игорь,мужской,беру второй раз посуду отмывает чисто,5.0,Ozon
2026-06-11,Галия,женский,Очень понравился гель,5.0,Ozon
2026-06-11,Денис,мужской,отличное средство для мытья посуды,5.0,Ozon
2026-06-10,Светлана,женский,"Беру не первый раз, очень нравится",5.0,Ozon
2026-06-09,pokupatel,неизвестно,"пришёл товар в идеальном состоянии, но чтобы крышку открыть пришлось применить мужскую силу",5.0,Ozon
2026-06-09,Имя,женский,Хороший объем за хорошие деньги.,5.0,Ozon
2026-06-09,Руслан,мужской,"хорошее средство для мытья посуды, практически без запаха, много",5.0,Ozon
2026-06-07,Имя,женский,"не в первый раз беру, удобно, нравится. все целое . спасибо",5.0,Ozon
2026-06-05,Елена,женский,"Давно перешла на гель для стирки. Удобно, а самое главное нет крошек от порошка. Покупаю в основном с пятновыводителем.",5.0,Ozon
2026-06-02,Андрей,мужской,"Пришло быстро, по качеству продукта нареканий нет.",5.0,Ozon
2026-06-01,Роман,мужской,"Отмывает неплохо, пахнет тоже хорошо.",5.0,Ozon
2026-06-01,Имя,женский,отличный,5.0,Ozon
2026-05-31,Марина,женский,Пользуюсь уже три года только этим моющим средством. В планах нет изменять этой марке! Всё устраивает.,5.0,Ozon
2026-05-31,Нина,женский,все ок,5.0,Ozon
2026-05-30,Анна,женский,"средство хорошее, запах спокойные",5.0,Ozon
2026-05-27,Любовь,женский,"вроде все нормально, но смутила крышка,которая открылась вместе с кольцом. мембрана защитная на месте, консистенция тоже вроде нормальная. запах приятный. что с ценами стало??? растут как на матёрых дрожжах, эффект как знаете,если дети в школьном туалете дрожжи набросают в унитазы, так же и ваши цены.....",5.0,Ozon
2026-05-27,Михаил,мужской,отличное средство3,5.0,Ozon
2026-05-27,Лиана,женский,"Хороший гель, приятно пахнет, хорошо смывается",5.0,Ozon
2026-05-27,Наталья,женский,рекомендую к покупке,5.0,Ozon
2026-05-26,Наталья,женский,Синергетик лучший,5.0,Ozon
2026-05-26,Лариса,женский,"Беру не первый раз, единственное моющее средство, выполняет свою функцию на 5. Рекомендую.",5.0,Ozon
2026-05-26,Любовь,женский,"средство пришло во время,без задержек. беру уже не первый раз.средство очень зорошее",5.0,Ozon
2026-05-26,Николай,мужской,Отличный гель. Не первый раз берем,5.0,Ozon
2026-05-26,Ольга,женский,"Очень хорошее средство, пенится отлично и доставка быстрая надолго хватит",5.0,Ozon
2026-05-25,Татьяна,женский,хорошо,5.0,Ozon
2026-05-24,Елена,женский,привезли без коробки.,5.0,Ozon
2026-05-24,Анна,женский,"Общее впечатление замечательное.Товар пришёл быстро,канистра целая,качество товара хорошее.",5.0,Ozon
